Date	Time	Temper	Illuminat	1	8
					
					
					
26/10/07	11:20:47	22.97	0	0	12
26/10/07	11:22:47	22.97	0	0	0
26/10/07	11:24:47	22.97	0	0	0
26/10/07	11:26:47	22.93	0	0	0
26/10/07	11:28:47	22.88	0	0	18
26/10/07	11:30:47	22.8	0	0	0
26/10/07	11:32:47	22.8	0	0	0
26/10/07	11:34:47	22.71	0	0	0
26/10/07	11:36:47	22.69	0	0	26
26/10/07	11:38:47	22.59	0	0	0
26/10/07	11:40:47	22.63	0	0	0
26/10/07	11:42:47	22.54	0	0	2
26/10/07	11:44:47	22.55	0	0	0
26/10/07	11:46:47	22.55	0	0	4
26/10/07	11:48:47	22.61	0	0	0
26/10/07	11:50:47	22.71	0	0	8
26/10/07	11:52:47	22.73	0	12	0
26/10/07	11:54:47	22.78	0	0	0
26/10/07	11:56:47	22.75	0	0	0
26/10/07	11:58:47	22.73	0	0	0
26/10/07	12:00:47	22.78	0	0	0
26/10/07	12:02:47	22.77	0	0	14
26/10/07	12:04:47	22.74	0	0	0
26/10/07	12:06:47	22.63	0	0	2
26/10/07	12:08:47	22.61	0	0	4
26/10/07	12:10:47	22.55	0	0	0
26/10/07	12:12:47	22.48	0	0	0
26/10/07	12:14:47	22.48	0	0	0
26/10/07	12:16:47	22.48	0	0	0
26/10/07	12:18:47	22.48	0	0	0
26/10/07	12:20:47	22.48	0	0	0
26/10/07	12:22:47	22.48	0	0	0
26/10/07	12:24:47	22.48	0	0	0
26/10/07	12:26:47	22.48	0	0	40
26/10/07	12:28:47	22.48	0	0	50
26/10/07	12:30:47	22.48	0	0	68
26/10/07	12:32:47	22.74	0	0	101
26/10/07	12:34:47	22.97	0	0	119
26/10/07	12:36:47	22.97	0	0	22
26/10/07	12:38:47	23.23	0	0	154
26/10/07	12:40:47	23.46	0	0	174
26/10/07	12:42:47	23.46	0	0	64
26/10/07	12:44:47	23.66	0	0	8
26/10/07	12:46:47	23.95	0	0	2
26/10/07	12:48:47	23.95	0	0	24
26/10/07	12:50:47	23.95	0	0	26
26/10/07	12:52:47	24.18	0	0	12
26/10/07	12:54:47	24.44	0	0	0
26/10/07	12:56:47	24.44	0	0	0
26/10/07	12:58:47	24.44	0	0	4
26/10/07	13:00:47	24.44	0	0	0
26/10/07	13:02:47	24.41	0	0	0
26/10/07	13:04:47	24.14	0	0	0
26/10/07	13:06:47	23.95	0	0	0
26/10/07	13:08:47	23.95	0	0	0
26/10/07	13:10:47	23.94	0	0	6
26/10/07	13:12:47	23.68	0	0	0
26/10/07	13:14:47	23.46	0	24	0
26/10/07	13:16:47	23.46	0	2	4
26/10/07	13:18:47	23.46	0	2	0
26/10/07	13:20:47	23.43	0	2	0
26/10/07	13:22:47	23.23	0	14	0
26/10/07	13:24:47	22.97	0	64	13
26/10/07	13:26:47	22.97	0	78	15
26/10/07	13:28:47	22.97	0	156	0
26/10/07	13:30:47	22.97	0	112	0
26/10/07	13:32:47	22.97	0	136	6
26/10/07	13:34:47	22.97	0	38	0
26/10/07	13:36:47	22.97	0	24	4
26/10/07	13:38:47	22.93	0	16	0
26/10/07	13:40:47	22.8	0	0	0
26/10/07	13:42:47	22.7	0	0	0
26/10/07	13:44:47	22.55	0	0	0
26/10/07	13:46:47	22.48	0	0	26
26/10/07	13:48:47	22.48	0	0	32
26/10/07	13:50:47	22.48	0	0	0
26/10/07	13:52:47	22.48	0	0	0
26/10/07	13:54:47	22.48	0	0	0
26/10/07	13:56:47	22.48	0	0	10
26/10/07	13:58:47	22.48	0	0	0
26/10/07	14:00:47	22.48	0	0	0
26/10/07	14:02:47	22.48	0	0	0
26/10/07	14:04:47	22.48	0	0	0
26/10/07	14:06:47	22.48	0	0	0
26/10/07	14:08:47	22.96	0	0	0
26/10/07	14:10:47	22.97	0	0	10
26/10/07	14:12:47	23.11	0	0	0
26/10/07	14:14:47	23.46	0	0	0
26/10/07	14:16:47	23.46	0	0	0
26/10/07	14:18:47	23.88	0	0	8
26/10/07	14:20:47	23.95	0	0	0
26/10/07	14:22:47	23.96	0	0	0
26/10/07	14:24:47	24.04	0	0	16
26/10/07	14:26:47	24.23	0	0	0
26/10/07	14:28:47	24.32	0	0	0
26/10/07	14:30:47	24.04	0	0	0
26/10/07	14:32:47	23.95	0	0	30
26/10/07	14:34:47	23.95	0	0	42
26/10/07	14:36:47	23.6	0	0	60
26/10/07	14:38:47	23.46	0	0	6
26/10/07	14:40:47	23.46	0	0	0
26/10/07	14:42:47	23.42	0	0	4
26/10/07	14:44:47	23.09	0	0	0
26/10/07	14:46:47	22.97	0	0	0
26/10/07	14:48:47	22.97	0	0	0
26/10/07	14:50:47	22.97	0	0	0
26/10/07	14:52:47	22.94	0	0	0
26/10/07	14:54:47	22.94	0	0	2
26/10/07	14:56:47	22.89	0	0	0
26/10/07	14:58:47	22.7	0	0	6
26/10/07	15:00:47	22.73	0	0	0
26/10/07	15:02:47	22.7	0	0	0
26/10/07	15:04:47	22.7	0	0	0
26/10/07	15:06:47	22.58	0	0	18
26/10/07	15:08:47	22.48	0	0	0
26/10/07	15:10:47	22.48	0	0	0
26/10/07	15:12:47	22.48	0	0	0
26/10/07	15:14:47	22.48	0	0	0
26/10/07	15:16:47	22.48	0	0	18
26/10/07	15:18:47	22.48	0	0	0
26/10/07	15:20:47	22.48	0	0	0
26/10/07	15:22:47	22.48	0	0	0
26/10/07	15:24:47	22.48	0	0	4
26/10/07	15:26:47	22.48	0	0	6
26/10/07	15:28:47	22.55	0	0	0
26/10/07	15:30:47	22.97	0	0	28
26/10/07	15:32:47	22.97	0	0	22
26/10/07	15:34:47	23.15	0	0	0
26/10/07	15:36:47	23.46	0	0	8
26/10/07	15:38:47	23.46	0	0	38
26/10/07	15:40:47	23.58	0	0	26
26/10/07	15:42:47	23.95	0	12	4
26/10/07	15:44:47	23.95	0	84	0
26/10/07	15:46:47	23.95	0	56	0
26/10/07	15:48:47	24.07	0	42	0
26/10/07	15:50:47	24.36	0	110	0
26/10/07	15:52:47	24.41	0	28	0
26/10/07	15:54:47	24.44	0	6	0
26/10/07	15:56:47	24.23	0	8	0
26/10/07	15:58:47	23.95	0	0	0
26/10/07	16:00:47	23.95	0	0	0
26/10/07	16:02:47	23.95	0	0	6
26/10/07	16:04:47	23.66	0	0	0
26/10/07	16:06:47	23.46	0	0	0
26/10/07	16:08:47	23.46	0	0	0
26/10/07	16:10:47	23.46	0	0	0
26/10/07	16:12:47	23.46	0	0	0
26/10/07	16:14:47	23.15	0	0	0
26/10/07	16:16:47	23	0	0	0
26/10/07	16:18:47	22.97	0	0	2
26/10/07	16:20:47	22.97	0	0	0
26/10/07	16:22:47	22.97	0	0	4
26/10/07	16:24:47	22.97	0	0	0
26/10/07	16:26:47	22.97	0	0	10
26/10/07	16:28:47	22.96	0	0	12
26/10/07	16:30:47	22.82	0	0	4
26/10/07	16:32:47	22.65	0	0	0
26/10/07	16:34:47	22.5	0	0	0
26/10/07	16:36:47	22.48	0	0	0
26/10/07	16:38:47	22.48	0	0	0
26/10/07	16:40:47	22.48	0	0	0
26/10/07	16:42:47	22.48	0	0	0
26/10/07	16:44:47	22.48	0	0	0
26/10/07	16:46:47	22.48	0	0	0
26/10/07	16:48:47	22.48	0	0	0
26/10/07	16:50:47	22.48	0	0	2
26/10/07	16:52:47	22.48	0	0	0
26/10/07	16:54:47	22.81	0	0	0
26/10/07	16:56:47	22.97	0	0	0
26/10/07	16:58:47	22.97	0	0	0
26/10/07	17:00:47	23.24	0	0	0
26/10/07	17:02:47	23.46	0	0	0
26/10/07	17:04:47	23.46	0	0	0
26/10/07	17:06:47	23.81	0	0	12
26/10/07	17:08:47	23.95	0	0	0
26/10/07	17:10:47	23.95	0	0	0
26/10/07	17:12:47	23.95	0	0	0
26/10/07	17:14:47	24.15	0	0	0
26/10/07	17:16:47	24.22	0	0	4
26/10/07	17:18:47	24.26	0	0	0
26/10/07	17:20:47	24.04	0	0	0
26/10/07	17:22:47	23.95	0	0	0
26/10/07	17:24:47	23.95	0	0	0
26/10/07	17:26:47	23.83	0	0	0
26/10/07	17:28:47	23.51	0	0	8
26/10/07	17:30:47	23.46	0	0	0
26/10/07	17:32:47	23.46	0	0	0
26/10/07	17:34:47	23.42	0	0	28
26/10/07	17:36:47	23.09	0	0	28
26/10/07	17:38:47	22.97	0	0	28
26/10/07	17:40:47	22.97	0	0	68
26/10/07	17:42:47	22.97	0	0	84
26/10/07	17:44:47	22.89	0	0	104
26/10/07	17:46:47	22.65	0	0	50
26/10/07	17:48:47	22.56	0	0	46
26/10/07	17:50:47	22.92	0	0	42
26/10/07	17:52:47	22.97	0	0	10
26/10/07	17:54:47	22.97	0	0	32
26/10/07	17:56:47	23.01	0	0	14
26/10/07	17:58:47	23.46	0	0	12
26/10/07	18:00:47	23.46	0	0	14
26/10/07	18:02:47	23.46	0	0	2
26/10/07	18:04:47	23.49	0	0	0
26/10/07	18:06:47	23.81	0	0	2
26/10/07	18:08:47	23.7	0	2	0
26/10/07	18:10:47	23.83	0	2	0
26/10/07	18:12:47	23.62	0	4	0
26/10/07	18:14:47	23.46	0	8	4
26/10/07	18:16:47	23.46	0	10	0
26/10/07	18:18:47	23.46	0	0	0
26/10/07	18:20:47	23.32	0	0	0
26/10/07	18:22:47	22.99	0	0	12
26/10/07	18:24:47	22.97	0	0	52
26/10/07	18:26:47	22.97	0	0	22
26/10/07	18:28:47	22.97	0	0	80
26/10/07	18:30:47	22.97	0	0	10
26/10/07	18:32:47	22.86	0	0	24
26/10/07	18:34:47	22.63	0	0	2
26/10/07	18:36:47	22.48	0	0	32
26/10/07	18:38:47	22.61	0	0	18
26/10/07	18:40:47	22.77	0	0	28
26/10/07	18:42:47	22.97	0	0	30
26/10/07	18:44:47	22.97	0	0	70
26/10/07	18:46:47	22.97	0	0	20
26/10/07	18:48:47	23.39	0	0	34
26/10/07	18:50:47	23.46	0	0	0
26/10/07	18:52:47	23.46	0	0	173
26/10/07	18:54:47	23.5	0	0	49
26/10/07	18:56:47	23.94	0	0	10
					
					
				1667	3648
					
					
26/10/07	18:58:47	23.95	747.3	0	0
26/10/07	19:00:47	23.95	863.2	0	0
26/10/07	19:02:47	23.95	874.9	0	0
26/10/07	19:04:47	23.95	831.6	36	86
26/10/07	19:06:47	23.66	831.6	2	137
26/10/07	19:08:47	23.46	831.6	0	129
26/10/07	19:10:47	23.46	771	0	22
26/10/07	19:12:47	23.41	734.4	0	18
26/10/07	19:14:47	23.28	734.4	0	126
26/10/07	19:16:47	22.97	724.1	4	202
26/10/07	19:18:47	22.97	646.5	0	163
26/10/07	19:20:47	22.97	646.5	12	206
26/10/07	19:22:47	22.94	646.5	90	216
26/10/07	19:24:47	22.56	599.3	214	246
26/10/07	19:26:47	22.48	567.4	2	41
26/10/07	19:28:47	22.48	567.4	0	0
26/10/07	19:30:47	22.51	601.5	2	100
26/10/07	19:32:47	22.8	628.2	6	264
26/10/07	19:34:47	22.97	639.6	2	213
26/10/07	19:36:47	22.97	610.3	140	108
26/10/07	19:38:47	22.97	646.5	114	267
26/10/07	19:40:47	23.37	646.5	146	128
26/10/07	19:42:47	23.46	646.5	60	0
26/10/07	19:44:47	23.46	670	0	17
26/10/07	19:46:47	23.51	651.2	0	113
26/10/07	19:48:47	23.81	734.4	0	136
26/10/07	19:50:47	23.95	736.9	42	4
26/10/07	19:52:47	23.95	734.4	0	196
26/10/07	19:54:47	23.95	734.4	0	273
26/10/07	19:56:47	23.95	734.4	0	222
26/10/07	19:58:47	24.02	734.4	20	201
26/10/07	20:00:47	24.06	734.4	0	277
26/10/07	20:02:47	23.98	734.4	0	214
26/10/07	20:04:47	23.95	662.9	0	216
26/10/07	20:06:47	23.95	646.5	0	268
26/10/07	20:08:47	23.6	646.5	2	50
26/10/07	20:10:47	23.46	646.5	179	287
26/10/07	20:12:47	23.46	567.4	227	259
26/10/07	20:14:47	23.46	567.4	128	121
26/10/07	20:16:47	23	559.1	0	151
26/10/07	20:18:47	22.97	511.5	0	233
26/10/07	20:20:47	22.97	496.4	6	40
26/10/07	20:22:47	22.97	496.4	7	10
26/10/07	20:24:47	22.8	476.3	27	44
26/10/07	20:26:47	22.66	434.6	28	267
26/10/07	20:28:47	22.54	448.1	196	229
26/10/07	20:30:47	22.66	479.9	232	314
26/10/07	20:32:47	22.97	479.9	203	30
26/10/07	20:34:47	22.97	496.4	227	30
26/10/07	20:36:47	22.97	496.4	115	181
26/10/07	20:38:47	23.28	513.4	219	267
26/10/07	20:40:47	23.46	563.2	29	100
26/10/07	20:42:47	23.46	563.2	169	0
26/10/07	20:44:47	23.46	567.4	230	62
26/10/07	20:46:47	23.73	567.4	0	152
26/10/07	20:48:47	23.94	569.5	2	57
26/10/07	20:50:47	23.95	567.4	0	223
26/10/07	20:52:47	23.95	580	6	260
26/10/07	20:54:47	23.95	603.7	0	271
26/10/07	20:56:47	23.92	567.4	4	289
26/10/07	20:58:47	23.68	567.4	92	256
26/10/07	21:00:47	23.46	567.4	218	4
26/10/07	21:02:47	23.46	496.4	120	0
26/10/07	21:04:47	23.41	496.4	187	60
26/10/07	21:06:47	23	472.7	137	120
26/10/07	21:08:47	22.97	433	44	78
26/10/07	21:10:47	22.97	439.7	242	4
26/10/07	21:12:47	22.97	494.6	188	149
26/10/07	21:14:47	22.97	481.7	0	77
26/10/07	21:16:47	23.22	496.4	0	177
26/10/07	21:18:47	23.46	496.4	4	275
26/10/07	21:20:47	23.46	496.4	145	228
26/10/07	21:22:47	23.46	496.4	209	0
26/10/07	21:24:47	23.68	567.4	201	109
26/10/07	21:26:47	23.95	567.4	217	166
26/10/07	21:28:47	23.95	567.4	218	89
26/10/07	21:30:47	23.95	567.4	107	122
26/10/07	21:32:47	23.92	557.1	219	281
26/10/07	21:34:47	23.56	502	245	311
26/10/07	21:36:47	23.46	513.4	162	139
26/10/07	21:38:47	23.46	485.3	123	161
26/10/07	21:40:47	23.26	433	4	275
26/10/07	21:42:47	22.97	496.4	10	286
26/10/07	21:44:47	22.97	433	0	135
26/10/07	21:46:47	22.97	433	2	0
26/10/07	21:48:47	22.97	433	0	0
26/10/07	21:50:47	22.97	433	8	157
26/10/07	21:52:47	23.01	433	137	256
26/10/07	21:54:47	23.43	469.1	229	114
26/10/07	21:56:47	23.46	449.9	251	244
26/10/07	21:58:47	23.46	496.4	282	242
26/10/07	22:00:47	23.46	496.4	226	39
26/10/07	22:02:47	23.54	496.4	156	69
26/10/07	22:04:47	23.84	496.4	199	234
26/10/07	22:06:47	23.94	503.9	300	268
26/10/07	22:08:47	23.95	567.4	120	244
26/10/07	22:10:47	23.95	532.9	160	287
26/10/07	22:12:47	23.95	503.9	269	186
26/10/07	22:14:47	23.83	496.4	177	280
26/10/07	22:16:47	23.51	496.4	66	0
26/10/07	22:18:47	23.46	496.4	0	234
26/10/07	22:20:47	23.46	458.5	0	260
26/10/07	22:22:47	23.13	433	16	186
26/10/07	22:24:47	23	413.4	133	239
26/10/07	22:26:47	22.97	429.6	200	73
26/10/07	22:28:47	23.03	433	228	0
26/10/07	22:30:47	23.38	433	222	0
26/10/07	22:32:47	23.46	433	213	48
26/10/07	22:34:47	23.46	436.3	246	54
26/10/07	22:36:47	23.46	438	188	212
26/10/07	22:38:47	23.46	496.4	101	178
26/10/07	22:40:47	23.76	496.4	131	246
26/10/07	22:42:47	23.81	505.8	16	145
26/10/07	22:44:47	23.87	496.4	42	13
26/10/07	22:46:47	23.77	494.6	0	40
26/10/07	22:48:47	23.46	433	0	6
26/10/07	22:50:47	23.46	433	0	206
26/10/07	22:52:47	23.46	433	2	46
26/10/07	22:54:47	23.13	396.1	0	30
26/10/07	22:56:47	22.97	376.4	0	10
26/10/07	22:58:47	22.97	377.9	0	132
26/10/07	23:00:47	22.97	376.4	0	251
26/10/07	23:02:47	23.11	386.9	0	258
26/10/07	23:04:47	23.18	424.7	0	145
26/10/07	23:06:47	23.43	428	0	0
26/10/07	23:08:47	23.46	433	0	114
26/10/07	23:10:47	23.46	433	0	253
26/10/07	23:12:47	23.46	434.6	0	277
26/10/07	23:14:47	23.47	433	0	198
26/10/07	23:16:47	23.54	433	0	217
26/10/07	23:18:47	23.53	433	0	242
26/10/07	23:20:47	23.46	433	0	167
26/10/07	23:22:47	23.46	433	0	0
26/10/07	23:24:47	23.46	428	0	0
26/10/07	23:26:47	23.46	377.9	0	2
26/10/07	23:28:47	23.03	376.4	2	166
26/10/07	23:30:47	23	376.4	0	146
26/10/07	23:32:47	23.03	376.4	0	143
26/10/07	23:34:47	23.32	377.9	0	73
26/10/07	23:36:47	23.46	411.8	0	0
26/10/07	23:38:47	23.46	433	2	20
26/10/07	23:40:47	23.46	433	0	182
26/10/07	23:42:47	23.49	433	0	181
26/10/07	23:44:47	23.7	438	0	41
26/10/07	23:46:47	23.89	481.7	0	0
26/10/07	23:48:47	23.94	496.4	0	73
26/10/07	23:50:47	23.89	467.3	0	216
26/10/07	23:52:47	23.8	433	0	153
26/10/07	23:54:47	23.49	433	0	28
26/10/07	23:56:47	23.46	433	0	52
26/10/07	23:58:47	23.46	400.7	0	18
27/10/07	0:00:47	23.46	376.4	0	130
27/10/07	0:02:47	23.04	376.4	24	46
27/10/07	0:04:47	22.97	376.4	18	6
27/10/07	0:06:47	22.97	373.5	0	102
27/10/07	0:08:47	22.97	373.5	2	40
27/10/07	0:10:47	22.97	376.4	31	146
27/10/07	0:12:47	22.97	376.4	83	190
27/10/07	0:14:47	23.09	376.4	96	243
27/10/07	0:16:47	23.37	376.4	110	77
27/10/07	0:18:47	23.46	376.4	14	22
27/10/07	0:20:47	23.46	390	106	0
27/10/07	0:22:47	23.46	405.4	2	59
27/10/07	0:24:47	23.46	419.8	0	85
27/10/07	0:26:47	23.46	421.4	0	126
27/10/07	0:28:47	23.46	431.3	0	122
27/10/07	0:30:47	23.46	433	8	212
27/10/07	0:32:47	23.62	448.1	10	91
27/10/07	0:34:47	23.76	433	38	189
27/10/07	0:36:47	23.6	433	10	189
27/10/07	0:38:47	23.46	431.3	0	68
27/10/07	0:40:47	23.46	382.4	2	173
27/10/07	0:42:47	23.46	376.4	42	158
27/10/07	0:44:47	23.39	376.4	99	165
27/10/07	0:46:47	23.03	376.4	55	76
27/10/07	0:48:47	23.2	376.4	4	194
27/10/07	0:50:47	23.37	376.4	0	203
27/10/07	0:52:47	23.46	376.4	4	128
27/10/07	0:54:47	23.46	380.9	0	38
27/10/07	0:56:47	23.46	377.9	8	12
27/10/07	0:58:47	23.46	413.4	91	0
27/10/07	1:00:47	23.57	379.4	60	14
27/10/07	1:02:47	23.72	431.3	223	0
27/10/07	1:04:47	23.83	433	100	0
27/10/07	1:06:47	23.91	433	0	0
27/10/07	1:08:47	23.91	433	0	0
27/10/07	1:10:47	23.53	433	16	0
27/10/07	1:12:47	23.46	433	42	8
27/10/07	1:14:47	23.46	407	4	0
27/10/07	1:16:47	23.42	376.4	26	8
27/10/07	1:18:47	23.26	376.4	0	10
27/10/07	1:20:47	23.12	376.4	0	4
27/10/07	1:22:47	23.39	376.4	0	8
27/10/07	1:24:47	23.45	376.4	0	0
27/10/07	1:26:47	23.46	376.4	0	6
27/10/07	1:28:47	23.46	388.4	6	14
27/10/07	1:30:47	23.46	393	0	0
27/10/07	1:32:47	23.46	382.4	0	0
27/10/07	1:34:47	23.58	397.6	0	0
27/10/07	1:36:47	23.75	433	0	0
27/10/07	1:38:47	23.91	433	0	0
27/10/07	1:40:47	23.92	433	0	0
27/10/07	1:42:47	23.54	394.5	72	0
27/10/07	1:44:47	23.46	390	146	0
27/10/07	1:46:47	23.46	376.4	62	0
27/10/07	1:48:47	23.46	376.4	2	4
27/10/07	1:50:47	23.04	349.2	0	4
27/10/07	1:52:47	22.97	326.3	0	4
27/10/07	1:54:47	22.97	326.3	0	16
27/10/07	1:56:47	22.97	326.3	12	2
27/10/07	1:58:47	23.08	367.7	58	0
27/10/07	2:00:47	23.24	328.9	73	0
27/10/07	2:02:47	23.46	376.4	190	6
27/10/07	2:04:47	23.46	376.4	83	0
27/10/07	2:06:47	23.46	376.4	70	0
27/10/07	2:08:47	23.46	376.4	8	0
27/10/07	2:10:47	23.46	376.4	0	0
27/10/07	2:12:47	23.46	376.4	0	139
27/10/07	2:14:47	23.47	382.4	0	145
27/10/07	2:16:47	23.51	376.4	0	178
27/10/07	2:18:47	23.46	376.4	0	129
27/10/07	2:20:47	23.46	376.4	0	134
27/10/07	2:22:47	23.3	326.3	0	121
27/10/07	2:24:47	22.97	326.3	0	154
27/10/07	2:26:47	22.97	326.3	0	160
27/10/07	2:28:47	22.97	326.3	0	10
27/10/07	2:30:47	22.97	319.8	0	61
27/10/07	2:32:47	22.97	326.3	0	236
27/10/07	2:34:47	23.05	326.3	0	181
27/10/07	2:36:47	23.41	332.9	0	114
27/10/07	2:38:47	23.46	376.4	0	72
27/10/07	2:40:47	23.46	376.4	0	14
27/10/07	2:42:47	23.46	376.4	0	105
27/10/07	2:44:47	23.51	376.4	0	151
27/10/07	2:46:47	23.57	376.4	0	12
27/10/07	2:48:47	23.83	376.4	0	140
27/10/07	2:50:47	23.61	376.4	0	174
27/10/07	2:52:47	23.53	376.4	0	64
27/10/07	2:54:47	23.46	376.4	0	0
27/10/07	2:56:47	23.46	343.7	0	0
27/10/07	2:58:47	23.37	326.3	0	23
27/10/07	3:00:47	22.97	326.3	0	47
27/10/07	3:02:47	22.97	322.4	0	0
27/10/07	3:04:47	22.97	326.3	0	64
27/10/07	3:06:47	22.97	326.3	0	46
27/10/07	3:08:47	23.04	326.3	0	8
27/10/07	3:10:47	23.18	326.3	0	18
27/10/07	3:12:47	23.46	349.2	0	130
27/10/07	3:14:47	23.46	376.4	0	178
27/10/07	3:16:47	23.46	376.4	0	2
27/10/07	3:18:47	23.46	376.4	0	14
27/10/07	3:20:47	23.49	376.4	0	8
27/10/07	3:22:47	23.83	376.4	0	50
27/10/07	3:24:47	23.8	376.4	0	207
27/10/07	3:26:47	23.61	376.4	0	214
27/10/07	3:28:47	23.46	376.4	0	158
27/10/07	3:30:47	23.46	349.2	0	212
27/10/07	3:32:47	23.46	326.3	0	113
27/10/07	3:34:47	23.12	326.3	0	12
27/10/07	3:36:47	22.99	326.3	0	14
27/10/07	3:38:47	22.97	326.3	0	62
27/10/07	3:40:47	23.08	326.3	20	6
27/10/07	3:42:47	23.37	326.3	0	0
27/10/07	3:44:47	23.46	326.3	0	10
27/10/07	3:46:47	23.46	328.9	0	0
27/10/07	3:48:47	23.46	346.4	2	8
27/10/07	3:50:47	23.46	376.4	0	0
27/10/07	3:52:47	23.51	376.4	2	0
27/10/07	3:54:47	23.65	376.4	0	0
27/10/07	3:56:47	23.66	376.4	0	0
27/10/07	3:58:47	23.53	376.4	0	0
27/10/07	4:00:47	23.46	376.4	0	0
27/10/07	4:02:47	23.46	326.3	14	0
27/10/07	4:04:47	23.46	326.3	104	0
27/10/07	4:06:47	23.03	322.4	46	0
27/10/07	4:08:47	23	315.9	106	0
27/10/07	4:10:47	23.05	323.7	135	0
27/10/07	4:12:47	23.26	326.3	75	21
27/10/07	4:14:47	23.46	326.3	202	1
27/10/07	4:16:47	23.46	326.3	174	12
27/10/07	4:18:47	23.46	338.3	21	0
27/10/07	4:20:47	23.46	375	152	0
27/10/07	4:22:47	23.72	376.4	204	0
27/10/07	4:24:47	23.83	376.4	88	4
27/10/07	4:26:47	23.94	376.4	43	0
27/10/07	4:28:47	23.95	376.4	136	16
27/10/07	4:30:47	23.89	376.4	0	0
27/10/07	4:32:47	23.73	376.4	4	0
27/10/07	4:34:47	23.46	343.7	0	18
27/10/07	4:36:47	23.46	326.3	0	0
27/10/07	4:38:47	23.43	326.3	0	0
27/10/07	4:40:47	23.16	319.8	22	20
27/10/07	4:42:47	23.04	308.4	16	6
27/10/07	4:44:47	23.03	313.4	21	0
27/10/07	4:46:47	23.09	323.7	5	0
27/10/07	4:48:47	23.42	326.3	0	22
27/10/07	4:50:47	23.46	326.3	0	0
27/10/07	4:52:47	23.46	326.3	0	0
27/10/07	4:54:47	23.46	334.2	28	24
27/10/07	4:56:47	23.46	341	94	74
27/10/07	4:58:47	23.57	372	60	127
27/10/07	5:00:47	23.64	372	78	152
27/10/07	5:02:47	23.58	370.6	8	75
27/10/07	5:04:47	23.64	370.6	134	54
27/10/07	5:06:47	23.46	334.2	0	42
27/10/07	5:08:47	23.46	326.3	0	110
27/10/07	5:10:47	23.46	326.3	0	0
27/10/07	5:12:47	23.22	296.1	0	6
27/10/07	5:14:47	23.03	298.5	0	7
27/10/07	5:16:47	23.01	288.9	0	137
27/10/07	5:18:47	22.97	307.1	0	38
27/10/07	5:20:47	23.42	326.3	0	0
27/10/07	5:22:47	23.46	326.3	0	58
27/10/07	5:24:47	23.46	326.3	0	82
27/10/07	5:26:47	23.46	326.3	0	4
27/10/07	5:28:47	23.49	346.4	0	0
27/10/07	5:30:47	23.77	375	0	68
27/10/07	5:32:47	23.88	376.4	0	94
27/10/07	5:34:47	23.95	376.4	0	166
27/10/07	5:36:47	23.94	376.4	0	207
27/10/07	5:38:47	23.95	376.4	0	61
27/10/07	5:40:47	23.94	376.4	0	0
27/10/07	5:42:47	23.56	331.6	0	0
27/10/07	5:44:47	23.46	326.3	0	31
27/10/07	5:46:47	23.46	326.3	0	63
27/10/07	5:48:47	23.46	307.1	0	0
27/10/07	5:50:47	23.32	323.7	0	14
27/10/07	5:52:47	23.19	321.1	0	46
27/10/07	5:54:47	23.12	305.9	0	152
27/10/07	5:56:47	23.41	323.7	0	86
27/10/07	5:58:47	23.46	322.4	0	223
27/10/07	6:00:47	23.46	326.3	0	139
27/10/07	6:02:47	23.46	326.3	0	168
27/10/07	6:04:47	23.46	327.6	0	147
27/10/07	6:06:47	23.46	326.3	0	69
27/10/07	6:08:47	23.46	350.6	0	0
27/10/07	6:10:47	23.57	373.5	0	0
27/10/07	6:12:47	23.64	356.2	0	4
27/10/07	6:14:47	23.68	364.8	0	58
27/10/07	6:16:47	23.76	345.1	0	198
27/10/07	6:18:47	23.72	339.6	0	199
27/10/07	6:20:47	23.49	326.3	0	159
27/10/07	6:22:47	23.46	326.3	0	169
27/10/07	6:24:47	23.46	317.2	0	122
27/10/07	6:26:47	23.45	323.7	36	37
27/10/07	6:28:47	23.26	301	68	47
27/10/07	6:30:47	23.23	326.3	138	60
27/10/07	6:32:47	23.45	326.3	93	163
27/10/07	6:34:47	23.46	310.9	145	173
27/10/07	6:36:47	23.46	326.3	197	107
27/10/07	6:38:47	23.46	326.3	132	72
27/10/07	6:40:47	23.46	326.3	104	28
27/10/07	6:42:47	23.46	373.5	93	0
27/10/07	6:44:47	23.5	361.9	178	10
27/10/07	6:46:47	23.66	372	93	12
27/10/07	6:48:47	23.73	373.5	131	2
27/10/07	6:50:47	23.81	376.4	0	0
27/10/07	6:52:47	23.72	331.6	33	0
27/10/07	6:54:47	23.6	326.3	89	2
27/10/07	6:56:47	23.46	326.3	4	0
					
					
				16182	32794
					
					
					
27/10/07	6:58:47	23.46	0	33	4
27/10/07	7:00:47	23.45	0	55	2
27/10/07	7:02:47	23.41	0	0	0
27/10/07	7:04:47	23.3	0	0	0
27/10/07	7:06:47	23.42	0	0	0
27/10/07	7:08:47	23.46	0	0	0
27/10/07	7:10:47	23.46	0	0	0
27/10/07	7:12:47	23.46	0	0	14
27/10/07	7:14:47	23.46	0	0	0
27/10/07	7:16:47	23.47	0	0	0
27/10/07	7:18:47	23.54	0	0	0
27/10/07	7:20:47	23.77	0	0	0
27/10/07	7:22:47	23.85	0	0	0
27/10/07	7:24:47	23.79	0	0	0
27/10/07	7:26:47	23.79	0	0	0
27/10/07	7:28:47	23.61	0	0	0
27/10/07	7:30:47	23.46	0	0	0
